BTC,BTC_time,ETH,ETH_time,XRP,XRP_time
7905.29,1510927200,333.16,1510927200,0.2297,1510927200
7962.68,1510930800,333.25,1510930800,0.2273,1510930800
7878.65,1510934400,331.97,1510934400,0.2278,1510934400
7828.33,1510938000,331.51,1510938000,0.2268,1510938000
7838.64,1510941600,332.37,1510941600,0.2268,1510941600
7814.41,1510945200,331.85,1510945200,0.226,1510945200
7710.06,1510948800,331.51,1510948800,0.2251,1510948800
7709.65,1510952400,332.01,1510952400,0.2247,1510952400
7774.14,1510956000,332.12,1510956000,0.2243,1510956000
7699.95,1510959600,331.72,1510959600,0.2239,1510959600
7611.67,1510963200,328.76,1510963200,0.2205,1510963200
7504.61,1510966800,328.08,1510966800,0.2207,1510966800
7476.9,1510970400,327.04,1510970400,0.2193,1510970400
7599.42,1510974000,329.22,1510974000,0.2196,1510974000
7722.0,1510977600,329.55,1510977600,0.2226,1510977600
7702.58,1510981200,330.21,1510981200,0.2221,1510981200
7608.2,1510984800,330.12,1510984800,0.221,1510984800
7710.92,1510988400,331.26,1510988400,0.2233,1510988400
7768.5,1510992000,331.37,1510992000,0.2253,1510992000
7777.04,1510995600,331.47,1510995600,0.2255,1510995600
7735.86,1510999200,331.68,1510999200,0.2241,1510999200
7791.67,1511002800,333.02,1511002800,0.2251,1511002800
7716.94,1511006400,333.85,1511006400,0.2249,1511006400
7656.9,1511010000,333.52,1511010000,0.2243,1511010000
7710.5,1511013600,333.86,1511013600,0.2243,1511013600
7683.45,1511017200,334.96,1511017200,0.2241,1511017200
7649.27,1511020800,334.39,1511020800,0.2243,1511020800
7736.11,1511024400,334.83,1511024400,0.2256,1511024400
7759.94,1511028000,336.99,1511028000,0.2273,1511028000
7737.84,1511031600,336.95,1511031600,0.227,1511031600
7748.93,1511035200,337.49,1511035200,0.2274,1511035200
7839.33,1511038800,344.03,1511038800,0.2283,1511038800
7821.31,1511042400,347.83,1511042400,0.2276,1511042400
7780.91,1511046000,346.65,1511046000,0.2275,1511046000
7753.62,1511049600,346.51,1511049600,0.2277,1511049600
7819.28,1511053200,345.68,1511053200,0.2283,1511053200
7797.27,1511056800,344.64,1511056800,0.2283,1511056800
7788.31,1511060400,347.18,1511060400,0.2273,1511060400
7784.89,1511064000,348.29,1511064000,0.228,1511064000
7762.07,1511067600,348.39,1511067600,0.2272,1511067600
7754.3,1511071200,357.41,1511071200,0.2264,1511071200
7723.56,1511074800,361.91,1511074800,0.2258,1511074800
7733.02,1511078400,358.31,1511078400,0.2255,1511078400
7773.97,1511082000,363.64,1511082000,0.2276,1511082000
7774.61,1511085600,360.48,1511085600,0.2308,1511085600
7749.13,1511089200,358.68,1511089200,0.2313,1511089200
7724.98,1511092800,352.55,1511092800,0.2295,1511092800
7793.5,1511096400,358.75,1511096400,0.2314,1511096400
7787.83,1511100000,359.98,1511100000,0.232,1511100000
7758.25,1511103600,357.43,1511103600,0.2314,1511103600
7805.54,1511107200,361.23,1511107200,0.2329,1511107200
7968.01,1511110800,355.1,1511110800,0.2298,1511110800
7995.66,1511114400,352.68,1511114400,0.2312,1511114400
8035.83,1511118000,350.45,1511118000,0.2323,1511118000
8036.62,1511121600,350.65,1511121600,0.2311,1511121600
8032.29,1511125200,352.62,1511125200,0.2315,1511125200
8022.77,1511128800,358.49,1511128800,0.2316,1511128800
8042.64,1511132400,354.6,1511132400,0.2321,1511132400
8040.18,1511136000,355.4,1511136000,0.2318,1511136000
8021.44,1511139600,356.54,1511139600,0.233,1511139600
7979.46,1511143200,358.88,1511143200,0.235,1511143200
7964.48,1511146800,361.64,1511146800,0.2363,1511146800
8010.33,1511150400,357.39,1511150400,0.2392,1511150400
8002.06,1511154000,356.76,1511154000,0.2373,1511154000
8027.09,1511157600,358.09,1511157600,0.2364,1511157600
8016.63,1511161200,356.18,1511161200,0.2371,1511161200
8052.68,1511164800,357.61,1511164800,0.2384,1511164800
8029.68,1511168400,359.06,1511168400,0.2373,1511168400
8038.3,1511172000,359.13,1511172000,0.2385,1511172000
8059.09,1511175600,359.58,1511175600,0.2411,1511175600
8140.36,1511179200,358.89,1511179200,0.2398,1511179200
8157.28,1511182800,359.14,1511182800,0.2409,1511182800
8250.68,1511186400,363.06,1511186400,0.2415,1511186400
8208.79,1511190000,362.87,1511190000,0.2411,1511190000
8241.91,1511193600,365.35,1511193600,0.2426,1511193600
8252.84,1511197200,364.29,1511197200,0.2435,1511197200
8210.82,1511200800,365.98,1511200800,0.2429,1511200800
8210.98,1511204400,365.91,1511204400,0.2436,1511204400
8244.11,1511208000,368.37,1511208000,0.2458,1511208000
8266.42,1511211600,372.12,1511211600,0.2453,1511211600
8271.13,1511215200,371.12,1511215200,0.2443,1511215200
8244.69,1511218800,367.71,1511218800,0.2406,1511218800
8251.62,1511222400,369.86,1511222400,0.2417,1511222400
8260.98,1511226000,370.06,1511226000,0.2427,1511226000
8095.27,1511229600,368.57,1511229600,0.2412,1511229600
7896.11,1511233200,353.49,1511233200,0.2323,1511233200
7858.72,1511236800,351.65,1511236800,0.2294,1511236800
8086.32,1511240400,360.77,1511240400,0.2362,1511240400
8060.18,1511244000,357.41,1511244000,0.2366,1511244000
8150.71,1511247600,362.3,1511247600,0.2383,1511247600
8193.34,1511251200,364.95,1511251200,0.2378,1511251200
8213.73,1511254800,363.55,1511254800,0.2382,1511254800
8186.81,1511258400,365.07,1511258400,0.2382,1511258400
8204.92,1511262000,368.96,1511262000,0.238,1511262000
8210.54,1511265600,366.48,1511265600,0.2388,1511265600
8224.56,1511269200,368.18,1511269200,0.2378,1511269200
8338.35,1511272800,370.81,1511272800,0.2362,1511272800
8348.94,1511276400,370.25,1511276400,0.2363,1511276400
8277.05,1511280000,366.41,1511280000,0.2359,1511280000
8292.15,1511283600,369.46,1511283600,0.2362,1511283600
8256.5,1511287200,368.6,1511287200,0.2354,1511287200
8129.85,1511290800,363.74,1511290800,0.2333,1511290800
8199.14,1511294400,365.63,1511294400,0.2345,1511294400
8148.92,1511298000,365.27,1511298000,0.2343,1511298000
7998.68,1511301600,358.06,1511301600,0.2313,1511301600
8099.97,1511305200,360.52,1511305200,0.2318,1511305200
8148.78,1511308800,362.9,1511308800,0.2337,1511308800
8167.39,1511312400,361.82,1511312400,0.2332,1511312400
8179.61,1511316000,361.88,1511316000,0.2337,1511316000
8173.89,1511319600,364.09,1511319600,0.2342,1511319600
8177.53,1511323200,364.57,1511323200,0.2345,1511323200
8158.89,1511326800,364.84,1511326800,0.2353,1511326800
8188.7,1511330400,365.6,1511330400,0.2349,1511330400
8246.48,1511334000,367.44,1511334000,0.2357,1511334000
8278.71,1511337600,368.06,1511337600,0.2358,1511337600
8263.35,1511341200,367.0,1511341200,0.2345,1511341200
8299.91,1511344800,367.15,1511344800,0.2349,1511344800
8276.85,1511348400,366.63,1511348400,0.2344,1511348400
8240.17,1511352000,366.18,1511352000,0.2339,1511352000
8187.52,1511355600,363.46,1511355600,0.2336,1511355600
8229.65,1511359200,364.48,1511359200,0.2343,1511359200
8233.34,1511362800,365.4,1511362800,0.235,1511362800
8211.14,1511366400,365.54,1511366400,0.2372,1511366400
8150.89,1511370000,365.34,1511370000,0.2358,1511370000
8157.34,1511373600,367.07,1511373600,0.2353,1511373600
8194.13,1511377200,367.86,1511377200,0.2362,1511377200
8199.62,1511380800,369.4,1511380800,0.238,1511380800
8201.77,1511384400,371.12,1511384400,0.2398,1511384400
8261.59,1511388000,378.16,1511388000,0.2408,1511388000
8234.55,1511391600,380.84,1511391600,0.2385,1511391600
8223.95,1511395200,380.65,1511395200,0.2382,1511395200
8188.29,1511398800,375.59,1511398800,0.237,1511398800
8227.89,1511402400,380.39,1511402400,0.2379,1511402400
8206.56,1511406000,378.11,1511406000,0.2376,1511406000
8213.63,1511409600,379.78,1511409600,0.2394,1511409600
8243.15,1511413200,382.21,1511413200,0.2388,1511413200
8244.43,1511416800,381.84,1511416800,0.241,1511416800
8142.85,1511420400,380.05,1511420400,0.2377,1511420400
8167.08,1511424000,386.7,1511424000,0.2377,1511424000
8170.0,1511427600,391.36,1511427600,0.238,1511427600
8111.75,1511431200,397.08,1511431200,0.2375,1511431200
8139.82,1511434800,398.89,1511434800,0.2391,1511434800
8172.06,1511438400,393.08,1511438400,0.2406,1511438400
8201.76,1511442000,396.11,1511442000,0.2401,1511442000
8188.26,1511445600,411.66,1511445600,0.2401,1511445600
8172.74,1511449200,411.81,1511449200,0.2426,1511449200
8171.19,1511452800,411.8,1511452800,0.2486,1511452800
8153.31,1511456400,422.35,1511456400,0.2454,1511456400
8136.71,1511460000,420.45,1511460000,0.2478,1511460000
8141.93,1511463600,419.32,1511463600,0.2477,1511463600
8181.82,1511467200,420.25,1511467200,0.2497,1511467200
8169.65,1511470800,417.29,1511470800,0.2465,1511470800
8132.63,1511474400,423.43,1511474400,0.2453,1511474400
8013.41,1511478000,406.57,1511478000,0.24,1511478000
7994.77,1511481600,405.95,1511481600,0.2395,1511481600
7949.18,1511485200,406.22,1511485200,0.2385,1511485200
8070.34,1511488800,411.4,1511488800,0.2408,1511488800
8087.0,1511492400,410.28,1511492400,0.2419,1511492400
8071.18,1511496000,410.09,1511496000,0.2415,1511496000
8106.84,1511499600,414.09,1511499600,0.2422,1511499600
8180.87,1511503200,408.9,1511503200,0.2428,1511503200
8252.68,1511506800,408.37,1511506800,0.2376,1511506800
8241.66,1511510400,403.17,1511510400,0.2337,1511510400
8207.27,1511514000,409.78,1511514000,0.2361,1511514000
8180.58,1511517600,417.07,1511517600,0.2375,1511517600
8240.85,1511521200,417.26,1511521200,0.2375,1511521200
8189.6,1511524800,432.6,1511524800,0.2376,1511524800
8202.7,1511528400,439.84,1511528400,0.2379,1511528400
8180.84,1511532000,437.92,1511532000,0.2372,1511532000
8172.68,1511535600,452.06,1511535600,0.2381,1511535600
8172.68,1511539200,452.06,1511539200,0.2381,1511539200
8217.53,1511542800,456.11,1511542800,0.2407,1511542800
8242.67,1511546400,449.94,1511546400,0.2404,1511546400
8218.62,1511550000,457.81,1511550000,0.2404,1511550000
8212.84,1511553600,461.5,1511553600,0.2404,1511553600
8251.3,1511557200,458.48,1511557200,0.2389,1511557200
8249.14,1511560800,461.09,1511560800,0.2407,1511560800
8200.8,1511564400,470.43,1511564400,0.241,1511564400
8185.92,1511568000,475.0,1511568000,0.2397,1511568000
8170.38,1511571600,472.32,1511571600,0.2439,1511571600
8190.46,1511575200,468.75,1511575200,0.2424,1511575200
8194.61,1511578800,460.16,1511578800,0.2438,1511578800
8239.37,1511582400,464.88,1511582400,0.244,1511582400
8231.75,1511586000,465.86,1511586000,0.244,1511586000
8232.18,1511589600,471.36,1511589600,0.2441,1511589600
8308.98,1511593200,466.62,1511593200,0.2425,1511593200
8390.48,1511596800,462.48,1511596800,0.2415,1511596800
8440.73,1511600400,457.73,1511600400,0.2422,1511600400
8449.57,1511604000,460.18,1511604000,0.2435,1511604000
8459.19,1511607600,466.91,1511607600,0.2443,1511607600
8610.97,1511611200,463.78,1511611200,0.2476,1511611200
8623.7,1511614800,473.64,1511614800,0.2471,1511614800
8577.32,1511618400,472.81,1511618400,0.2476,1511618400
8628.84,1511622000,474.72,1511622000,0.2506,1511622000
8704.65,1511625600,472.4,1511625600,0.2525,1511625600
8696.42,1511629200,467.86,1511629200,0.2505,1511629200
8637.13,1511632800,467.7,1511632800,0.25,1511632800
8657.86,1511636400,468.69,1511636400,0.2497,1511636400
8690.56,1511640000,470.35,1511640000,0.25,1511640000
8693.14,1511643600,469.75,1511643600,0.2505,1511643600
8690.2,1511647200,468.4,1511647200,0.2503,1511647200
8754.69,1511650800,464.61,1511650800,0.2488,1511650800
8828.61,1511654400,452.07,1511654400,0.2476,1511654400
8833.99,1511658000,461.91,1511658000,0.2465,1511658000
8808.89,1511661600,460.64,1511661600,0.2445,1511661600
8851.96,1511665200,458.8,1511665200,0.2464,1511665200
8927.05,1511668800,455.17,1511668800,0.2469,1511668800
8935.72,1511672400,457.48,1511672400,0.2464,1511672400
9027.42,1511676000,453.11,1511676000,0.2458,1511676000
8979.56,1511679600,460.53,1511679600,0.2464,1511679600
8878.93,1511683200,460.58,1511683200,0.246,1511683200
8902.29,1511686800,459.0,1511686800,0.2452,1511686800
8947.11,1511690400,460.87,1511690400,0.245,1511690400
8982.2,1511694000,462.77,1511694000,0.2462,1511694000
8972.85,1511697600,462.99,1511697600,0.2444,1511697600
8991.97,1511701200,462.31,1511701200,0.2458,1511701200
8989.97,1511704800,459.51,1511704800,0.2465,1511704800
9109.51,1511708400,458.29,1511708400,0.2461,1511708400
9300.07,1511712000,451.97,1511712000,0.245,1511712000
9283.48,1511715600,458.65,1511715600,0.2428,1511715600
9464.12,1511719200,454.55,1511719200,0.2438,1511719200
9241.26,1511722800,457.19,1511722800,0.242,1511722800
9297.53,1511726400,460.66,1511726400,0.2433,1511726400
9333.5,1511730000,465.62,1511730000,0.2451,1511730000
9325.33,1511733600,468.78,1511733600,0.2447,1511733600
9318.42,1511737200,470.54,1511737200,0.245,1511737200
9550.34,1511740800,467.2,1511740800,0.2471,1511740800
9639.37,1511744400,473.0,1511744400,0.2463,1511744400
9572.25,1511748000,469.87,1511748000,0.245,1511748000
9583.16,1511751600,471.17,1511751600,0.2458,1511751600
9660.24,1511755200,483.18,1511755200,0.2463,1511755200
9629.69,1511758800,484.05,1511758800,0.2474,1511758800
9644.21,1511762400,489.09,1511762400,0.2469,1511762400
9695.35,1511766000,487.01,1511766000,0.2487,1511766000
9733.11,1511769600,485.2,1511769600,0.2476,1511769600
9497.17,1511773200,469.8,1511773200,0.2413,1511773200
9601.73,1511776800,473.21,1511776800,0.2438,1511776800
9646.02,1511780400,477.26,1511780400,0.2445,1511780400
9641.94,1511784000,476.04,1511784000,0.2462,1511784000
9639.64,1511787600,477.79,1511787600,0.2462,1511787600
9636.72,1511791200,480.3,1511791200,0.2468,1511791200
9651.83,1511794800,476.59,1511794800,0.2465,1511794800
9580.71,1511798400,471.22,1511798400,0.2469,1511798400
9574.2,1511802000,470.44,1511802000,0.2461,1511802000
9527.63,1511805600,470.28,1511805600,0.2462,1511805600
9529.27,1511809200,469.18,1511809200,0.2462,1511809200
9588.73,1511812800,472.63,1511812800,0.2462,1511812800
9644.3,1511816400,474.44,1511816400,0.2466,1511816400
9654.27,1511820000,475.79,1511820000,0.2467,1511820000
9733.2,1511823600,475.24,1511823600,0.247,1511823600
9701.65,1511827200,473.72,1511827200,0.2482,1511827200
9687.76,1511830800,473.64,1511830800,0.2534,1511830800
9647.91,1511834400,473.37,1511834400,0.2627,1511834400
9706.64,1511838000,474.96,1511838000,0.261,1511838000
9793.73,1511841600,475.34,1511841600,0.2609,1511841600
9865.64,1511845200,474.74,1511845200,0.2559,1511845200
9856.15,1511848800,474.57,1511848800,0.2578,1511848800
9876.75,1511852400,474.65,1511852400,0.2599,1511852400
9849.3,1511856000,473.56,1511856000,0.2573,1511856000
9861.32,1511859600,472.23,1511859600,0.2579,1511859600
9862.29,1511863200,471.61,1511863200,0.2581,1511863200
9924.31,1511866800,468.29,1511866800,0.255,1511866800
9884.22,1511870400,460.39,1511870400,0.2505,1511870400
9811.47,1511874000,468.76,1511874000,0.2544,1511874000
9909.51,1511877600,470.08,1511877600,0.26,1511877600
9900.1,1511881200,468.53,1511881200,0.2649,1511881200
9914.97,1511884800,468.41,1511884800,0.2672,1511884800
9929.84,1511888400,465.64,1511888400,0.2639,1511888400
9955.36,1511892000,465.33,1511892000,0.2651,1511892000
9958.03,1511895600,466.14,1511895600,0.2634,1511895600
9874.09,1511899200,469.15,1511899200,0.2684,1511899200
9947.61,1511902800,471.87,1511902800,0.2679,1511902800
9930.79,1511906400,467.36,1511906400,0.2699,1511906400
9906.04,1511910000,466.27,1511910000,0.2795,1511910000
9939.66,1511913600,470.73,1511913600,0.2782,1511913600
10036.81,1511917200,467.3,1511917200,0.2715,1511917200
10147.91,1511920800,477.03,1511920800,0.2694,1511920800
10293.86,1511924400,473.04,1511924400,0.2656,1511924400
10454.23,1511928000,475.61,1511928000,0.2669,1511928000
10131.01,1511931600,462.24,1511931600,0.2593,1511931600
10344.81,1511935200,461.27,1511935200,0.2555,1511935200
10554.5,1511938800,469.81,1511938800,0.2629,1511938800
10648.47,1511942400,471.48,1511942400,0.2625,1511942400
10756.95,1511946000,473.26,1511946000,0.2644,1511946000
10854.25,1511949600,476.24,1511949600,0.2624,1511949600
10836.14,1511953200,477.85,1511953200,0.2619,1511953200
10923.92,1511956800,506.61,1511956800,0.2649,1511956800
11190.49,1511960400,504.06,1511960400,0.2705,1511960400
11167.19,1511964000,504.08,1511964000,0.2685,1511964000
10864.28,1511967600,486.45,1511967600,0.2614,1511967600
10848.74,1511971200,486.55,1511971200,0.2602,1511971200
10598.25,1511974800,482.55,1511974800,0.2566,1511974800
10375.19,1511978400,475.41,1511978400,0.256,1511978400
9559.36,1511982000,430.47,1511982000,0.2315,1511982000
9509.95,1511985600,419.92,1511985600,0.2275,1511985600
10194.6,1511989200,442.91,1511989200,0.2429,1511989200
9998.52,1511992800,437.37,1511992800,0.236,1511992800
9837.86,1511996400,427.42,1511996400,0.2353,1511996400
10018.15,1512000000,440.87,1512000000,0.2375,1512000000
10497.24,1512003600,453.12,1512003600,0.2455,1512003600
10469.0,1512007200,449.67,1512007200,0.2448,1512007200
10547.16,1512010800,456.77,1512010800,0.2421,1512010800
10586.52,1512014400,454.43,1512014400,0.2431,1512014400
10400.63,1512018000,444.22,1512018000,0.2396,1512018000
10167.27,1512021600,435.9,1512021600,0.2351,1512021600
10229.56,1512025200,442.45,1512025200,0.2374,1512025200
10297.67,1512028800,446.08,1512028800,0.2393,1512028800
10172.62,1512032400,446.85,1512032400,0.2377,1512032400
9623.14,1512036000,425.29,1512036000,0.2307,1512036000
9754.61,1512039600,428.9,1512039600,0.2341,1512039600
9869.72,1512043200,429.58,1512043200,0.2347,1512043200
9243.28,1512046800,404.31,1512046800,0.2232,1512046800
9444.18,1512050400,414.06,1512050400,0.2242,1512050400
9277.8,1512054000,406.88,1512054000,0.222,1512054000
9352.24,1512057600,412.09,1512057600,0.2248,1512057600
9622.86,1512061200,419.68,1512061200,0.2275,1512061200
9661.68,1512064800,423.82,1512064800,0.2306,1512064800
9859.99,1512068400,435.02,1512068400,0.2353,1512068400
9446.06,1512072000,420.57,1512072000,0.2304,1512072000
9693.83,1512075600,431.96,1512075600,0.2348,1512075600
9809.63,1512079200,435.36,1512079200,0.2358,1512079200
9946.76,1512082800,434.85,1512082800,0.2356,1512082800
9877.91,1512086400,431.37,1512086400,0.2346,1512086400
9779.05,1512090000,428.9,1512090000,0.2334,1512090000
9815.51,1512093600,431.89,1512093600,0.2335,1512093600
9721.0,1512097200,429.48,1512097200,0.2329,1512097200
9861.69,1512100800,433.18,1512100800,0.2333,1512100800
9598.88,1512104400,424.54,1512104400,0.2288,1512104400
9475.11,1512108000,420.73,1512108000,0.2269,1512108000
9566.2,1512111600,421.18,1512111600,0.2279,1512111600
9820.45,1512115200,427.31,1512115200,0.233,1512115200
10022.95,1512118800,435.07,1512118800,0.2363,1512118800
9804.14,1512122400,429.54,1512122400,0.2322,1512122400
9963.38,1512126000,434.3,1512126000,0.235,1512126000
10153.28,1512129600,443.25,1512129600,0.239,1512129600
10660.63,1512133200,456.16,1512133200,0.2444,1512133200
10576.94,1512136800,449.74,1512136800,0.2424,1512136800
10549.32,1512140400,449.57,1512140400,0.2427,1512140400
10638.1,1512144000,452.85,1512144000,0.2446,1512144000
10449.84,1512147600,451.71,1512147600,0.2442,1512147600
10491.4,1512151200,453.18,1512151200,0.246,1512151200
10552.56,1512154800,456.32,1512154800,0.2461,1512154800
10790.84,1512158400,466.07,1512158400,0.2487,1512158400
10898.36,1512162000,466.13,1512162000,0.2504,1512162000
10829.67,1512165600,460.43,1512165600,0.2482,1512165600
10861.47,1512169200,461.58,1512169200,0.2473,1512169200
10928.14,1512172800,463.65,1512172800,0.2478,1512172800
11057.25,1512176400,470.2,1512176400,0.2487,1512176400
11033.57,1512180000,468.06,1512180000,0.2471,1512180000
10942.34,1512183600,465.23,1512183600,0.2473,1512183600
10847.3,1512187200,461.17,1512187200,0.2447,1512187200
10904.72,1512190800,464.36,1512190800,0.245,1512190800
10883.78,1512194400,466.45,1512194400,0.2462,1512194400
10966.71,1512198000,465.37,1512198000,0.2468,1512198000
10957.97,1512201600,463.16,1512201600,0.2477,1512201600
11136.37,1512205200,470.11,1512205200,0.2488,1512205200
11099.19,1512208800,466.58,1512208800,0.2486,1512208800
10962.69,1512212400,461.22,1512212400,0.2452,1512212400
11097.97,1512216000,462.63,1512216000,0.2459,1512216000
11018.63,1512219600,461.2,1512219600,0.2465,1512219600
10906.42,1512223200,457.63,1512223200,0.2427,1512223200
10755.31,1512226800,452.89,1512226800,0.242,1512226800
10858.88,1512230400,456.66,1512230400,0.2425,1512230400
10909.51,1512234000,459.58,1512234000,0.2455,1512234000
10941.32,1512237600,461.36,1512237600,0.2448,1512237600
10912.75,1512241200,459.78,1512241200,0.2436,1512241200
10952.65,1512244800,458.11,1512244800,0.2445,1512244800
11037.98,1512248400,461.46,1512248400,0.246,1512248400
10967.36,1512252000,459.52,1512252000,0.2446,1512252000
10912.73,1512255600,457.96,1512255600,0.2441,1512255600
10895.4,1512259200,456.78,1512259200,0.2429,1512259200
10929.72,1512262800,458.56,1512262800,0.243,1512262800
10946.18,1512266400,457.92,1512266400,0.243,1512266400
10972.89,1512270000,456.52,1512270000,0.2432,1512270000
11080.23,1512273600,461.19,1512273600,0.2451,1512273600
11063.68,1512277200,461.73,1512277200,0.246,1512277200
11109.91,1512280800,464.76,1512280800,0.2477,1512280800
11163.79,1512284400,466.28,1512284400,0.2486,1512284400
11142.17,1512288000,466.22,1512288000,0.2468,1512288000
11106.27,1512291600,465.61,1512291600,0.2472,1512291600
11126.41,1512295200,466.35,1512295200,0.2488,1512295200
11590.13,1512298800,477.19,1512298800,0.2563,1512298800
11640.21,1512302400,477.53,1512302400,0.2546,1512302400
11675.36,1512306000,477.53,1512306000,0.2547,1512306000
11640.79,1512309600,477.0,1512309600,0.2537,1512309600
11741.22,1512313200,477.67,1512313200,0.2538,1512313200
11681.63,1512316800,476.0,1512316800,0.2526,1512316800
11689.11,1512320400,477.47,1512320400,0.2535,1512320400
11737.61,1512324000,478.73,1512324000,0.2538,1512324000
11748.42,1512327600,479.39,1512327600,0.254,1512327600
11375.95,1512331200,467.96,1512331200,0.2476,1512331200
10947.39,1512334800,455.2,1512334800,0.2422,1512334800
11126.68,1512338400,461.11,1512338400,0.2422,1512338400
11246.21,1512342000,462.81,1512342000,0.2449,1512342000
11268.88,1512345600,460.99,1512345600,0.2446,1512345600
11428.86,1512349200,464.28,1512349200,0.2479,1512349200
11294.72,1512352800,459.34,1512352800,0.2462,1512352800
11406.23,1512356400,463.49,1512356400,0.2459,1512356400
11507.98,1512360000,464.62,1512360000,0.2464,1512360000
11457.69,1512363600,465.14,1512363600,0.247,1512363600
11452.31,1512367200,465.25,1512367200,0.2463,1512367200
11579.79,1512370800,470.25,1512370800,0.2471,1512370800
11537.01,1512374400,470.25,1512374400,0.2482,1512374400
11394.9,1512378000,466.45,1512378000,0.2462,1512378000
11369.36,1512381600,462.31,1512381600,0.245,1512381600
11202.77,1512385200,457.28,1512385200,0.2417,1512385200
11213.77,1512388800,456.8,1512388800,0.24,1512388800
11288.35,1512392400,459.73,1512392400,0.243,1512392400
11420.64,1512396000,463.83,1512396000,0.2436,1512396000
11386.37,1512399600,462.28,1512399600,0.243,1512399600
11292.39,1512403200,458.76,1512403200,0.2424,1512403200
11295.98,1512406800,460.19,1512406800,0.2425,1512406800
11222.97,1512410400,456.92,1512410400,0.2414,1512410400
11239.53,1512414000,458.12,1512414000,0.2409,1512414000
11447.97,1512417600,459.69,1512417600,0.2445,1512417600
11494.3,1512421200,462.89,1512421200,0.2445,1512421200
11483.02,1512424800,462.52,1512424800,0.2447,1512424800
11623.91,1512428400,466.93,1512428400,0.2462,1512428400
11604.09,1512432000,466.11,1512432000,0.2462,1512432000
11564.45,1512435600,464.27,1512435600,0.2439,1512435600
11554.49,1512439200,463.23,1512439200,0.2427,1512439200
11613.04,1512442800,464.65,1512442800,0.2428,1512442800
11519.98,1512446400,461.3,1512446400,0.2424,1512446400
11554.06,1512450000,462.26,1512450000,0.2415,1512450000
11594.78,1512453600,462.95,1512453600,0.2416,1512453600
11795.81,1512457200,465.22,1512457200,0.2421,1512457200
11801.99,1512460800,467.65,1512460800,0.2426,1512460800
11688.56,1512464400,462.43,1512464400,0.2416,1512464400
11664.08,1512468000,460.91,1512468000,0.2404,1512468000
11696.41,1512471600,460.95,1512471600,0.241,1512471600
11762.03,1512475200,457.34,1512475200,0.2405,1512475200
11768.06,1512478800,457.09,1512478800,0.2389,1512478800
11788.03,1512482400,458.33,1512482400,0.2391,1512482400
11822.43,1512486000,458.55,1512486000,0.2387,1512486000
11659.24,1512489600,454.24,1512489600,0.236,1512489600
11704.72,1512493200,457.0,1512493200,0.237,1512493200
11731.92,1512496800,461.39,1512496800,0.2394,1512496800
11742.52,1512500400,456.57,1512500400,0.2384,1512500400
11776.82,1512504000,460.47,1512504000,0.239,1512504000
11775.53,1512507600,462.74,1512507600,0.2407,1512507600
11728.87,1512511200,457.11,1512511200,0.2377,1512511200
11667.13,1512514800,453.96,1512514800,0.2337,1512514800
11837.56,1512518400,454.58,1512518400,0.2318,1512518400
11903.13,1512522000,454.32,1512522000,0.2298,1512522000
12152.65,1512525600,450.85,1512525600,0.2295,1512525600
12240.81,1512529200,451.66,1512529200,0.23,1512529200
12220.31,1512532800,448.16,1512532800,0.2322,1512532800
12264.58,1512536400,446.48,1512536400,0.229,1512536400
12422.72,1512540000,450.79,1512540000,0.2276,1512540000
12416.22,1512543600,449.5,1512543600,0.2268,1512543600
12471.57,1512547200,449.77,1512547200,0.2297,1512547200
12580.95,1512550800,446.85,1512550800,0.2294,1512550800
12817.93,1512554400,447.12,1512554400,0.2262,1512554400
12629.43,1512558000,444.17,1512558000,0.2252,1512558000
12726.6,1512561600,444.04,1512561600,0.2267,1512561600
12679.9,1512565200,442.26,1512565200,0.227,1512565200
12796.48,1512568800,443.77,1512568800,0.23,1512568800
12495.74,1512572400,428.23,1512572400,0.229,1512572400
12631.27,1512576000,433.69,1512576000,0.23,1512576000
12692.55,1512579600,435.23,1512579600,0.2284,1512579600
12865.3,1512583200,435.6,1512583200,0.2284,1512583200
13129.6,1512586800,429.98,1512586800,0.2232,1512586800
13195.39,1512590400,424.58,1512590400,0.2207,1512590400
13268.86,1512594000,428.82,1512594000,0.2203,1512594000
13840.52,1512597600,415.72,1512597600,0.2111,1512597600
13749.57,1512601200,422.48,1512601200,0.2182,1512601200
14092.53,1512604800,420.64,1512604800,0.2146,1512604800
14029.82,1512608400,423.44,1512608400,0.2127,1512608400
13692.75,1512612000,429.14,1512612000,0.2121,1512612000
13750.69,1512615600,430.91,1512615600,0.2151,1512615600
14135.16,1512619200,432.14,1512619200,0.2163,1512619200
14173.55,1512622800,429.44,1512622800,0.217,1512622800
14096.43,1512626400,424.85,1512626400,0.214,1512626400
14245.41,1512630000,424.5,1512630000,0.2139,1512630000
14517.56,1512633600,419.05,1512633600,0.2113,1512633600
14653.76,1512637200,416.27,1512637200,0.2093,1512637200
15022.9,1512640800,408.5,1512640800,0.2065,1512640800
14235.24,1512644400,413.32,1512644400,0.2082,1512644400
14723.14,1512648000,416.13,1512648000,0.2138,1512648000
15076.21,1512651600,422.64,1512651600,0.2144,1512651600
15396.01,1512655200,428.5,1512655200,0.2139,1512655200
15884.18,1512658800,415.11,1512658800,0.2073,1512658800
15449.83,1512662400,410.3,1512662400,0.206,1512662400
